record_date,generated_at,code,name,price,change_pct,change,volume,amount,source
2026-07-06,2026-07-06T11:24:33+08:00,688790,昂瑞微-UW,123.96,-1.18,-1.48,4893.0,60253944.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688456,有研粉材,122.87,-2.06,-2.59,63728.0,788362087.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688787,海天瑞声,122.42,-3.61,-4.58,20956.0,261313054.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688667,菱电电控,122.3,-3.81,-4.84,8879.0,109883123.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603297,永新光学,121.62,-4.32,-5.49,12073.0,149404392.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002975,博杰股份,120.5,-1.55,-1.9,53599.0,651988992.02,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301093,华兰股份,120.25,-0.85,-1.03,19416.0,232691721.6,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603163,圣晖集成,119.56,-4.66,-5.84,19962.0,242330232.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688183,生益电子,119.5,-2.76,-3.39,126089.0,1481992945.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688325,赛微微电,119.36,-1.61,-1.95,11588.0,137336919.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603516,淳中科技,118.5,-0.09,-0.11,35249.0,420443803.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601100,恒立液压,118.45,-2.64,-3.21,103391.0,1234761141.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688275,万润新能,118.15,-1.58,-1.9,18733.0,226414395.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688258,卓易信息,116.86,-1.64,-1.95,19620.0,233309815.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301536,星宸科技,116.78,-0.61,-0.72,48661.0,564659656.33,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001400,江顺科技,115.58,-7.69,-9.63,47427.0,578340642.18,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300969,恒帅股份,115.4,-1.37,-1.6,42271.0,489857824.76,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688018,乐鑫科技,115.33,-3.98,-4.78,67927.0,783381945.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301269,华大九天,114.96,11.86,12.19,202421.0,2295491702.67,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301196,唯科科技,114.76,-1.21,-1.41,37230.0,433830723.16,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688796,百奥赛图,114.58,3.08,3.42,28618.0,328763366.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688503,聚和材料,114.57,-0.42,-0.48,135460.0,1537332631.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600436,片仔癀,114.5,0.26,0.3,35330.0,404321491.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002980,华盛昌,113.51,7.36,7.78,139001.0,1582956368.8,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300503,昊志机电,112.5,1.35,1.5,353272.0,3948919549.26,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688220,翱捷科技-U,112.33,0.44,0.49,82967.0,914423249.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605178,时空科技,112.11,-6.62,-7.95,48924.0,567240388.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688353,华盛锂电,111.8,-1.08,-1.22,37365.0,424645469.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600809,山西汾酒,111.61,2.16,2.36,82263.0,916568935.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001359,平安电工,111.29,-4.95,-5.79,28182.0,319887326.69,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301095,广立微,111.26,3.61,3.88,92541.0,1012737798.49,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300436,广生堂,110.96,3.59,3.85,122401.0,1352142819.05,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688301,奕瑞科技,110.8,-7.07,-8.43,114410.0,1286603228.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688608,恒玄科技,110.5,-3.04,-3.47,36771.0,406243818.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301031,中熔电气,110.31,-0.51,-0.57,21408.0,237122014.35,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301005,超捷股份,110.12,-7.18,-8.52,104011.0,1199256976.81,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300236,上海新阳,110.03,0.22,0.24,98541.0,1096935289.84,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688545,兴福电子,109.99,-2.5,-2.82,118004.0,1290470435.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300395,菲利华,109.26,-4.17,-4.76,201672.0,2246726702.19,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002718,友邦吊顶,108.77,-2.0,-2.22,11177.0,124693543.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301680,固德电材,107.26,-2.56,-2.82,5291.0,57208176.41,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688615,合合信息,106.36,-2.87,-3.14,23469.0,253360905.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300990,同飞股份,106.1,5.99,6.0,48053.0,509492890.28,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300866,安克创新,106.05,-1.66,-1.79,21633.0,229585636.56,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688003,天准科技,106.04,-4.38,-4.86,48063.0,514741471.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002428,云南锗业,105.94,0.83,0.87,396601.0,4212390854.76,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688271,联影医疗,105.81,0.84,0.88,48616.0,510624564.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688656,浩欧博,105.61,1.99,2.06,6222.0,64452169.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603115,海星股份,105.25,-1.64,-1.75,40059.0,423959430.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300720,海川智能,104.84,-3.02,-3.27,73007.0,775214262.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688188,柏楚电子,104.01,-4.31,-4.68,30827.0,323612604.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300936,中英科技,103.08,1.13,1.15,21672.0,224601834.4,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301165,锐捷网络,102.75,8.28,7.86,296378.0,2909686157.59,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688333,铂力特,102.52,-8.55,-9.58,116522.0,1248638168.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300671,富满微,102.38,8.51,8.03,214156.0,2116861961.8,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601799,星宇股份,102.36,2.04,2.05,28835.0,294903480.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688622,*ST禾信,102.3,-20.0,-25.58,13357.0,145875595.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301421,波长光电,102.04,-4.22,-4.5,44749.0,461674455.46,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301123,奕东电子,102.04,0.97,0.98,71463.0,737969923.62,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688777,中控技术,102.01,-2.1,-2.19,125098.0,1267768562.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688213,思特威-W,101.89,-3.39,-3.57,108209.0,1105510865.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688031,星环科技-U,101.71,-4.52,-4.82,36186.0,373661606.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301550,斯菱智驱,101.33,-7.11,-7.76,106726.0,1119236248.32,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301021,英诺激光,100.76,-2.56,-2.65,43228.0,449051263.75,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301312,智立方,100.6,-3.67,-3.83,22056.0,225004448.17,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688375,国博电子,100.48,-6.39,-6.86,74512.0,782947690.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301182,凯旺科技,100.02,-5.64,-5.98,35535.0,367658715.93,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301285,鸿日达,99.91,-5.75,-6.1,27138.0,276295128.78,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605123,派克新材,99.58,-2.75,-2.82,25001.0,254247100.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002484,江海股份,99.09,1.15,1.13,277537.0,2789219653.12,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688257,新锐股份,98.63,-10.7,-11.82,192607.0,1963528134.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605117,德业股份,98.43,2.06,1.99,77181.0,756800723.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603501,豪威集团,98.41,-3.8,-3.89,240361.0,2386813600.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605318,法狮龙,98.35,-5.43,-5.65,13309.0,133829210.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688691,灿芯股份,98.01,-1.56,-1.55,49241.0,477588712.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688605,先锋精科,97.89,-2.11,-2.11,78712.0,764454125.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688227,品高股份,97.84,-2.29,-2.29,34022.0,331748905.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,003021,兆威机电,97.69,-3.09,-3.11,79298.0,787118894.18,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605389,长龄液压,97.5,-2.03,-2.02,19413.0,195362042.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688260,昀冢科技,97.4,-2.1,-2.09,31887.0,320494014.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600259,中稀有色,97.3,-4.85,-4.96,136371.0,1389663238.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301225,恒勃股份,97.24,1.03,0.99,29551.0,289984051.54,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688169,石头科技,97.23,-2.38,-2.37,45025.0,440387349.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301568,思泰克,96.69,-4.66,-4.73,24108.0,236730309.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002636,金安国纪,96.61,-9.67,-10.34,481336.0,5076509722.57,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688669,聚石化学,96.42,-14.06,-15.78,50598.0,508866996.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300782,卓胜微,96.27,-2.15,-2.12,117967.0,1131184622.28,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300136,信维通信,95.9,-6.53,-6.7,447354.0,4407820368.5,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688376,美埃科技,95.75,-2.5,-2.46,28143.0,270392856.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603459,红板科技,95.32,-2.64,-2.58,114379.0,1130951376.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688035,德邦科技,95.21,8.06,7.1,69238.0,634244818.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001339,智微智能,94.84,-2.73,-2.66,57682.0,555154902.12,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688090,瑞松科技,94.5,-8.52,-8.8,65660.0,639338100.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,003043,华亚智能,94.45,-5.62,-5.62,58589.0,558752206.96,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301628,强达电路,94.4,-4.31,-4.25,14270.0,136726670.78,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002938,鹏鼎控股,94.3,-2.55,-2.47,246874.0,2345193452.78,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688628,优利德,94.0,-0.1,-0.09,20257.0,192551142.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002192,融捷股份,93.77,2.38,2.18,237372.0,2255294478.99,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300903,科翔股份,93.7,-2.29,-2.2,126941.0,1217460491.64,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688362,甬矽电子,93.67,4.08,3.67,285754.0,2589409461.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600584,长电科技,93.6,2.99,2.72,1413412.0,13333672936.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688131,皓元医药,93.52,1.66,1.53,69890.0,657294086.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603019,中科曙光,93.34,0.71,0.66,453024.0,4235475530.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688198,佰仁医疗,93.01,-0.03,-0.03,6429.0,60081844.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688099,晶晨股份,92.98,-3.45,-3.32,102413.0,950052556.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301045,天禄科技,92.86,-4.76,-4.64,47723.0,446908417.85,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603306,华懋科技,92.74,-2.35,-2.23,68691.0,643447773.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688016,心脉医疗,92.43,-1.36,-1.27,11276.0,105156336.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688270,ST臻镭,92.28,-0.13,-0.12,141074.0,1338989222.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300390,天华新能,92.21,-0.29,-0.27,359622.0,3336106105.68,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002025,航天电器,92.07,10.0,8.37,263344.0,2293366591.99,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300806,斯迪克,91.91,-3.16,-3.0,125427.0,1172019237.81,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301548,崇德科技,91.32,0.98,0.89,15905.0,145243264.05,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300896,爱美客,91.11,-0.57,-0.52,22149.0,202734296.76,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603950,长源东谷,90.88,8.55,7.16,119669.0,1072124461.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688677,海泰新光,90.68,-8.4,-8.32,42104.0,394794680.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300454,深信服,90.44,-1.74,-1.6,45804.0,416148456.23,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688693,锴威特,90.08,-2.1,-1.93,16206.0,148005050.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688386,泛亚微透,90.08,-1.83,-1.68,21173.0,191644119.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300054,鼎龙股份,90.08,0.22,0.2,282587.0,2532246421.96,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605288,凯迪股份,89.5,-5.97,-5.68,17935.0,162179540.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688390,固德威,89.44,-1.55,-1.41,55026.0,503918966.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301070,开勒股份,89.14,2.74,2.38,36924.0,328729685.56,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300285,国瓷材料,88.51,-2.45,-2.22,644100.0,5869435635.83,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301557,常友科技,88.37,0.8,0.7,3930.0,34382006.12,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603407,长裕集团,88.03,-10.0,-9.78,43277.0,405828307.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002594,比亚迪,88.0,-0.53,-0.47,372748.0,3272904252.32,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603301,振德医疗,87.89,2.19,1.88,9765.0,84516785.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600941,中国移动,87.89,0.47,0.41,37396.0,327176988.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002859,洁美科技,87.85,-5.81,-5.42,136839.0,1228426924.06,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301662,宏工科技,87.8,-3.21,-2.91,12213.0,109324773.92,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301099,雅创电子,87.56,0.52,0.45,64635.0,571367202.24,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301071,力量钻石,86.69,3.07,2.58,182469.0,1597140951.23,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603175,超颖电子,86.52,0.95,0.81,23509.0,201418976.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002896,中大力德,86.48,1.0,0.86,232958.0,2001797412.8,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300037,新宙邦,86.29,-3.0,-2.67,221507.0,1996370320.93,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301307,美利信,86.13,6.08,4.94,97254.0,838590097.54,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300260,新莱应材,86.13,-5.92,-5.42,156946.0,1364405650.73,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688720,艾森股份,85.73,-2.45,-2.15,46950.0,410330654.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301261,恒工精密,85.64,-5.03,-4.54,32368.0,280272931.68,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603650,彤程新材,85.6,-3.91,-3.48,253223.0,2182955371.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603026,石大胜华,85.59,-4.77,-4.29,70431.0,610682276.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600487,亨通光电,85.48,-4.41,-3.94,1562176.0,13498269302.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300803,指南针,85.33,-2.52,-2.21,113616.0,988165182.47,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688190,云路股份,85.15,-2.13,-1.85,11551.0,99672925.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002290,禾盛新材,85.14,-1.0,-0.86,57274.0,492393703.29,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688261,东微半导,85.02,-1.15,-0.99,56537.0,489557853.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002920,德赛西威,84.79,-1.95,-1.69,64124.0,545160810.04,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688800,瑞可达,84.67,2.01,1.67,69657.0,590763487.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688508,芯朋微,84.67,-1.55,-1.33,41123.0,349541031.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688396,华润微,84.5,1.08,0.9,235141.0,1983813005.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688112,鼎阳科技,84.47,-0.52,-0.44,49632.0,434208491.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600118,中国卫星,84.35,-2.26,-1.95,389077.0,3348142004.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688103,国力电子,84.23,15.37,11.22,60489.0,490355674.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300811,铂科新材,84.14,-3.73,-3.26,133294.0,1152311998.6,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688676,金盘科技,84.0,5.61,4.46,123960.0,1050638549.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688401,路维光电,83.8,-1.95,-1.67,60670.0,512029787.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,003036,泰坦股份,83.75,-4.62,-4.06,40899.0,345930580.2,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603800,洪田股份,83.69,8.89,6.83,143565.0,1193813062.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603345,安井食品,83.69,3.07,2.49,42137.0,348059342.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301600,慧翰股份,83.41,-3.75,-3.25,8352.0,70362837.86,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688433,华曙高科,83.19,-2.01,-1.71,27346.0,230904832.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688356,键凯科技,82.91,1.23,1.01,14373.0,120249448.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688343,云天励飞-U,82.54,-0.19,-0.16,102517.0,833861933.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002897,意华股份,82.28,5.89,4.58,140931.0,1123123095.25,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603663,三祥新材,82.21,-4.17,-3.58,119110.0,1001679547.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688480,赛恩斯,82.09,-5.15,-4.46,11189.0,94517742.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300442,润泽科技,81.75,-4.32,-3.69,315281.0,2585969477.83,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688032,禾迈股份,81.7,-1.55,-1.29,5026.0,41544793.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605111,新洁能,81.59,1.02,0.82,171889.0,1395040025.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688127,蓝特光学,81.42,-3.42,-2.88,64362.0,526377680.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301357,北方长龙,81.33,-3.51,-2.96,13776.0,114010686.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603257,中国瑞林,81.2,-3.33,-2.8,18364.0,149622268.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000657,中钨高新,81.2,-9.17,-8.2,828973.0,7025487054.84,本地最近行情CSV
